gene id,cancer_164,cancer_170,cancer_260,normal_1,normal_2,normal_3
ENSG00000000003.17,6.0,15.0,6.0,1303.57601,195.00006000000002,1410.0000106779
ENSG00000000005.6,4.0,0.0,0.0,12.0,26.0,7.0
ENSG00000000419.15,9.82676,7.25546,5.58914,1948.4815899999999,2116.4614500000002,1868.95447119
ENSG00000000457.15,21.00004,8.0,13.0,342.93920003089437,230.39326781,217.6398189339996
ENSG00000000460.18,0.0,0.0,5.0,240.315239153568,228.6071303,186.36028
ENSG00000000938.14,32.0,10.0,12.0,126.072620260261,326.167095608124,76.99998028311501
ENSG00000000971.18,13.999999999999998,7.29536,7.0000026031800004,18787.896642101317,20744.713446,10551.834915140511
ENSG00000001036.15,38.000029999999995,3.0829610711,9.0,508.85914905400006,391.871272950853,293.895422005
ENSG00000001084.14,35.0,12.99999,18.0,3795.5671063540003,2516.7491,2347.852
ENSG00000001167.16,4.0,8.0,5.0,235.00034,231.0003549,159.00002999999998
ENSG00000001460.19,32.0000331,19.0,21.0,90.01599,47.00141,64.0452
ENSG00000001461.20,14.0,10.0,19.0,548.00418,296.17066,331.099313
ENSG00000001497.19,77.99996900000001,63.0000452,31.9999791,617.9997156107,532.00017302047,416.000212169
ENSG00000001561.8,2.00000023,0.0,0.0,191.999514,147.0002066862615,132.0
ENSG00000001617.13,95.000081,79.000040659329,120.0,998.9998468535,726.9998599999999,500.99955
ENSG00000001626.19,7.0,0.0,5.0,624.0001400301516,47.000043,1464.999559
ENSG00000001629.11,34.999952,8.0,22.0,1258.00139,1288.0008,1080.00048
ENSG00000001630.19,42.0,20.0,4.0,869.53182,445.23503,755.21183
ENSG00000001631.18,12.0,4.0,13.999998999999999,2820.79477496223,2114.76529024207,2328.898474652977
ENSG00000002016.19,11.0,2.0,2.000003,179.444720104889,126.12655,86.00003
ENSG00000002330.15,13.99775,20.0,19.000040117396,44.39933,49.00001,28.00004
ENSG00000002549.14,162.0002,27.00003,83.0,1299.99517,3487.0027299999997,792.99847
ENSG00000002586.21,146.49993721,85.49994000000001,60.999939999999995,3225.002335,4474.998737,2647.99879
ENSG00000002587.11,3.9999955888,0.0,5.0,73.00005,22.0,51.999990000000004
ENSG00000002726.22,0.0,3.0,0.0,29.9999900100455,67.0000000316558,18.0000000388775
ENSG00000002745.13,0.0,3.0,0.0,3.0,32.00004,0.0
ENSG00000002746.16,10.0,18.0,22.000026000000002,62.0,121.99990999999999,30.000003000000003
ENSG00000002822.17,191.8201,96.00005,82.0,310.5004118863538,291.75646291601697,186.00045209719
ENSG00000002834.20,58.0,14.0,22.999986,764.00005,773.00106,375.99985999999996
ENSG00000002919.16,73.99998000000001,7.0,34.999950138672,141.9999567,258.02722,105.99998
ENSG00000002933.10,26.999966399999998,11.0,11.0,183.0000273544,330.00050600000003,155.9998900534082
ENSG00000003056.9,54.54391,15.0,53.0,1073.079990476083,1278.10349,838.44488
ENSG00000003096.16,4.0,2.0,6.0,317.99995,138.00439,138.99960000000002
ENSG00000003137.9,56.0,54.0,21.999966,82.999961168,148.0,22.000017
ENSG00000003147.20,9.0,4.0,0.0,664.657206,268.415413727179,512.246690346
ENSG00000003249.16,6.9999989052,9.0,0.0,27.000003,7.0,10.0
ENSG00000003393.17,45.00003,37.00004,38.999998000000005,1449.1756546219,1676.5268326397002,1112.9479878231923
ENSG00000003400.17,15.381409999999999,6.55899,12.03211,537.37418,657.77376,344.98797
ENSG00000003402.22,96.99995000000001,39.999987000000004,50.00002,1624.506080473855,3039.9914635473,1651.46587
ENSG00000003436.17,0.0,0.0,0.0,557.4974188119633,696.825345,414.37109499999997
ENSG00000003509.17,1.01123,6.04086,1.0,597.8885,591.38064,485.29979000000003
ENSG00000003756.18,130.99991,83.999939,83.00006,2548.8118500989744,1937.3486031282976,1839.6026900000002
ENSG00000003987.15,0.0,0.0,0.0,50.19545,28.39007,39.15678
ENSG00000003989.19,11.0,24.0,9.0,146.99975,492.00007000000005,109.99999874747999
ENSG00000004059.12,13.0,30.99996,35.00002,558.9996,691.0005500000001,518.0002499999999
ENSG00000004139.15,10.43648,2.0,23.25841,74.67188999999999,50.8812,45.380875
ENSG00000004142.13,63.0,32.0,83.99996,1430.0,1460.99904,1100.00030371978
ENSG00000004399.14,579.9998,281.00042,201.99948,1052.00046,2279.996329889575,344.99960999999996
ENSG00000004455.19,133.00504,34.25596,64.0,5790.276792328781,5011.331048850627,4806.500222
ENSG00000004468.14,1.0,0.0,0.0,109.88635,240.00007,41.00203
ENSG00000004478.9,65.757980117944,43.999970000000005,44.99997,1206.413722,662.933052,803.91504
ENSG00000004487.19,80.00005,29.000038,99.00005,1349.120319764706,1408.9995014332317,1235.0003175821694
ENSG00000004534.16,146.000000571454,65.000074974,102.00005999999999,2562.001678055618,2163.68651,1901.6660259999999
ENSG00000004660.16,14.9999900299545,13.0,21.99999,153.00026,94.00000009561799,63.0
ENSG00000004700.17,9.0,2.0,0.0,598.2476800000001,925.3610500000001,471.98206000000005
ENSG00000004766.18,0.0,0.0,2.0,785.000830331,681.0000023997001,617.05426231
ENSG00000004776.14,106.00005,570.0001,10.0,24.35689,619.00009,4.247308
ENSG00000004777.19,104.0,52.000050116749996,59.999976000000004,42.000003,18.000019,11.0
ENSG00000004779.11,11.0,9.0,0.0,335.00034,495.00034000000005,273.00049
ENSG00000004799.9,5.0,27.0,0.0,566.00067,622.99941,1340.00006
ENSG00000004809.15,1.0,6.0,0.0,10.0,2.0,0.0
ENSG00000004838.15,0.0,2.0,0.0,2.0,10.0,1.0
ENSG00000004846.17,0.0,0.0,0.0,113.99995,9.0,12.0
ENSG00000004848.8,3.00318,13.2858,0.0,4.0,20.0162,0.0
ENSG00000004864.15,11.99999727,0.0,17.99999,2023.0047299999999,1203.9997999999998,1234.00167126
ENSG00000004866.23,13.00004,0.0,5.0000030639999995,436.9615091956,435.999663,282.91580041
ENSG00000004897.13,13.0,5.0,39.00002352,1005.87387,1281.5594602889998,723.00008
ENSG00000004939.16,1.0,11.0,0.0,11.065444999999999,456.58669999999995,4.356
ENSG00000004948.17,3.0,0.0,0.0,2.0,4.0,0.0
ENSG00000004961.16,0.0,0.0,3.0,700.00048,795.9997999999999,493.0003
ENSG00000004975.13,97.0,28.0,68.99996,267.99996,268.99967,158.00002
ENSG00000005001.11,2.272332,13.673219319000001,0.2689881,172.46788999999998,5.170815,23.991760617
ENSG00000005007.15,138.99991,114.00001,77.99996,819.999700368705,807.000090502941,482.0000005300998
ENSG00000005020.14,16.0,1.0,1.0,490.00029,692.0003485,429.66888
ENSG00000005022.7,87.99989,30.35382,39.99999150000001,2257.90627,1336.84421,1056.73883
ENSG00000005059.17,1.0,13.0,3.0,112.99992,333.00039999999996,84.9999596
ENSG00000005073.6,0.0,0.0,0.0,0.0,11.0,0.0
ENSG00000005075.17,3.97014,2.27728,4.48041,992.7005399999999,1821.69133,1087.496
ENSG00000005100.13,2.0,3.0,28.0,282.0004,244.1779,199.9998
ENSG00000005102.15,0.0,9.0,0.0,9.0,41.999970000000005,0.0
ENSG00000005108.17,8.206999999999999,11.0,3.14817,148.00021,415.82373,71.99995
ENSG00000005156.13,26.999989999999997,27.00001,30.99998,731.4602441000001,684.999608,561.00009588441
ENSG00000005175.11,1.0,0.0,0.0,639.99978,688.0001400115816,482.99975
ENSG00000005187.13,10.0,1.0,7.0,131.21442,66.27250000000001,107.335748404
ENSG00000005189.21,11.0,0.0,3.9999990000000003,96.04091,42.999970000000005,95.99998149607
ENSG00000005194.16,47.99999,17.0,14.0,373.958223663355,321.0175218,245.98980500000002
ENSG00000005206.18,154.9999705098,76.0000755855,68.00007,225.99976000000004,134.000005,122.21069
ENSG00000005238.21,158.000015107022,94.9999934725662,70.0,111.99996848103974,86.9999530130146,71.0000132381747
ENSG00000005243.11,46.0,34.00000250576,31.0,232.00051000000002,378.99976,164.00000000000003
ENSG00000005249.15,2.0,6.0,1.0,303.00861,292.00035,333.01371
ENSG00000005302.19,19.99998,19.0000016487,33.00003,421.99994132,643.99960167349,367.99975
ENSG00000005339.15,291.99956,284.0002,322.00001,9274.992760000001,10438.00762,5898.99018
ENSG00000005379.17,66.00001,57.999959999999994,19.999989999999997,233.99151,147.99976,79.00005
ENSG00000005381.9,8.0,0.0,0.0,31.0,9.0,158.00003
ENSG00000005421.10,2.0000020000000003,0.0,1.0,28.0,8.0,24.99997587
ENSG00000005436.15,6.0,8.0,2.0,437.82317,491.833208,446.983572692
ENSG00000005448.18,26.99996,0.0,19.0,68.30707000000001,59.99996,25.0
ENSG00000005469.13,2.0,5.0,15.0,929.99902,535.9999,694.99996
ENSG00000005471.20,0.0,7.0,7.0,260.3853611546441,597.6713666568,107.026724
ENSG00000005483.23,91.99999999999999,48.0,66.0,4679.96486,5612.992950528391,3778.47078872359
ENSG00000005486.18,41.99996,27.999918,52.000029180407,217.0,217.99772000000002,155.00001
ENSG00000005513.11,19.0000041,3.99999919,0.0,1.9999954860000002,4.0,3.0
ENSG00000005700.16,11.0,10.5,15.5,874.0297023025,817.2155395348899,823.0716586284
ENSG00000005801.19,0.0,0.0,8.0,1064.05764,932.48666,635.1803362999999
ENSG00000005810.21,162.9999301161786,118.00003894598501,118.00004925990581,13643.83470880024,15027.033220000001,9617.641158867
ENSG00000005812.12,3.0,0.0,11.0,716.89718,707.3682699999999,641.6209200000001
ENSG00000005844.20,154.00006265300001,28.0,23.000001442000002,349.00105,1844.72848,156.588847066
ENSG00000005882.13,15.0,54.99996,40.99996,538.0005600000001,1231.99996,383.00047
ENSG00000005884.19,830.0000719666999,329.0000518,957.999495,719.01441,1508.99999,337.00072
ENSG00000005889.17,2.999997,0.0,1.0,1658.8315303000002,1843.9996932,1433.5537495781
ENSG00000005893.18,11.161010000000001,1.0,4.02502,5690.994059364,4441.9962,4615.52674
ENSG00000005961.20,1.0,2.0000021,5.0,49.999974800000004,221.99996154748712,18.99995
ENSG00000005981.14,0.0,1.0,0.0,5.35334,16.52997,1.0
ENSG00000006007.13,9.0,7.0,2.0,379.00057,300.00056,236.99997000000002
ENSG00000006015.19,81.000084,23.0,24.00003,35.99999,47.999997,21.0
ENSG00000006016.13,27.000037,17.000003,6.000006,178.0001,193.0001,35.0
ENSG00000006025.14,44.00000003792,17.999998212999998,12.000008393399,123.000020403732,100.00002,53.999979
ENSG00000006042.13,15.0,12.0,19.999997999999998,309.04372,146.0002500105249,133.00001
ENSG00000006047.14,6.0,0.273705,0.5,95.44456000000001,7.04662,16.966114
ENSG00000006059.4,5.0115e-05,0.0,0.0,1.25335e-06,1.16165e-07,8.2896e-07
ENSG00000006062.19,120.363335135024,35.8878,72.00005,399.75262000000004,537.94374,233.96459
ENSG00000006071.16,12.0,0.0,6.0,5.0,21.0,3.999996
ENSG00000006116.5,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000006118.15,613.9996100000001,138.99960000000002,392.00068999999996,128.00003,122.03316,95.99999
ENSG00000006125.19,63.0000642052705,18.00005,25.0,2251.00509,3048.9993360499498,1575.0005200318233
ENSG00000006128.13,0.0,0.0,0.0,28.0,5.0,8.0
ENSG00000006194.12,23.99996,17.0,19.99999,199.74411,221.05784799999998,153.73982
ENSG00000006210.7,46.99995548,5.999997241,9.999994041,109.00092,180.00015800000003,59.00001
ENSG00000006282.23,120.0001,58.99996,60.999959471000004,308.99952003145853,425.99993545349,245.99974981512
ENSG00000006283.18,10.0,21.999982198545396,12.0,65.0000255855253,104.0000000686793,28.9999859
ENSG00000006327.15,168.99956,98.0,95.9999,6.999994,2.0,7.0
ENSG00000006377.11,1.0,4.0,2.0,9.00687,7.01548,2.0
ENSG00000006432.17,56.0506,62.0621,159.1552,352.00154,128.05354,334.00077
ENSG00000006451.9,12.0,0.0,12.0,585.00059,477.00001000000003,717.0100199999999
ENSG00000006453.15,41.000000276179,25.0,64.000000150284,626.98584,247.33162000000002,480.6507
ENSG00000006459.12,15.99998,25.0,26.999967,1285.99926,1490.99722,1245.9996
ENSG00000006468.16,1.0,5.0,5.0,598.99961,204.99998,470.99996046039996
ENSG00000006530.19,27.291040000000002,17.59039,2.0,353.2341495,349.01177499999994,279.43759
ENSG00000006534.18,24.999953,1.0,8.0,164.9540516692,74.00001737,74.189175
ENSG00000006555.12,78.9999,130.000000106833,35.0,131.00003,71.37067,142.99993
ENSG00000006576.18,7.0,2.0,16.0,407.99972905,969.9998400000001,377.13445
ENSG00000006606.9,3.0,4.0,3.0,8.0,24.0,4.0
ENSG00000006607.15,45.000037428134,54.000003356,32.0843718131256,660.22642,482.38160000000005,427.98981999999995
ENSG00000006611.18,0.0,0.0,0.0,2.0,2.0,1.0
ENSG00000006625.19,2.0,0.0,0.0,337.31363999999996,160.44943,242.28577
ENSG00000006634.9,1.0,0.0,3.0000006476717997,237.55523,231.00010999999998,154.79936999999998
ENSG00000006638.14,8.0,3.0,3.0,10.0,35.0,1.0
ENSG00000006652.15,5.99999943,2.0,7.9999970000000005,2076.52452,1499.1842,1592.33251
ENSG00000006659.13,0.0,1.0,0.0,0.0,1.0,0.0
ENSG00000006695.13,18.0,2.0,5.0,445.38410000000005,508.6579,375.0742
ENSG00000006704.12,141.000105525,147.99994999999998,129.99999179,547.1528446468927,458.4386173523799,361.1626928903966
ENSG00000006712.16,125.99991537,41.00001,162.99997378,1379.0002212,1646.99956234091,1034.0002000281058
ENSG00000006715.17,58.999970106027,79.00002584817669,71.0,1644.00532333764,1716.05397806198,1407.00573
ENSG00000006740.19,11.0,15.99999,3.000003,85.99992909193999,43.06585,51.99995
ENSG00000006744.20,65.00002169999999,42.99996,67.00005,2263.99975,2119.00021,1760.99898
ENSG00000006747.16,0.0,3.0,1.0,781.9965400000001,37.26337,1318.01343
ENSG00000006756.17,10.000005000000002,17.0,23.9999839398,285.88845000000003,134.9353,211.97007
ENSG00000006757.13,0.0,1.0,3.0,190.07741157946998,205.00038999999998,135.001
ENSG00000006788.14,2.01346145128,4.00520142695,3.000000867131,12.000000621936,24.544400406949,2.000000107648
ENSG00000006831.11,19.30868,7.68827,11.861527,283.09111005385,245.2339700129117,273.37143
ENSG00000006837.12,0.0,0.0,2.0,20.04982,26.30652,23.439912
ENSG00000007001.15,0.0,0.0,0.0,17.0,4.0,8.14154
ENSG00000007038.12,0.0,0.0,0.0,6.0,11.000000000000002,24.00005
ENSG00000007047.17,54.00006,77.0,80.99995,439.99428,564.00009,216.99998
ENSG00000007062.13,0.0,0.0,3.0,1488.998402218302,59.0000175641,1719.004179996179
ENSG00000007080.12,71.00001291,18.999973179999998,31.00003482,297.0737172119,435.000170939288,262.00014000000004
ENSG00000007129.19,0.0,0.0,0.0,3.75049,19.59288,3.28467
ENSG00000007168.16,58.8078,19.000027000000003,22.00001,3320.179300196365,4007.2896600000004,2879.77448
ENSG00000007171.20,0.0,1.000000166803,1.0,7.0,8.0,1.0
ENSG00000007174.18,5.0,4.0,3.9999999999999996,24.99996,32.0,24.99999
ENSG00000007202.17,254.859060104324,110.99430000000001,204.9999967437837,5042.7088576337,4144.17678097,2971.018018329049
ENSG00000007216.17,8.9999954550599,9.0,0.0,211.0,6.000000882662,160.00052189273998
ENSG00000007237.20,82.00001,55.99999,40.00002,540.00001,624.99956,356.00018972189997
ENSG00000007255.11,18.0,14.0,0.0,67.99996,71.99996,36.000009999999996
ENSG00000007264.16,50.0,4.0,9.000005,40.9999600441957,57.0000300288311,24.00004
ENSG00000007306.16,0.0,0.0,0.0,78.0,66.99996999999999,659.0003
ENSG00000007312.15,0.0,0.0,0.0,79.0,237.00012999999998,17.705849999999998
ENSG00000007314.12,55.999970000000005,122.0004,4.0,15.0,1862.0043699999999,3.0
ENSG00000007341.20,13.0,10.0,9.0,405.55641299999996,344.70179,288.85862000000003
ENSG00000007350.18,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000007372.25,4.96763,1.23914,2.00000213,23.0000100310679,18.858159999999998,71.00001457
ENSG00000007376.9,43.000029999999995,11.0000000280942,6.0,31.0,29.00004,12.99999384953
ENSG00000007384.16,29.999990583,41.99996,48.000059638500005,303.99978986658,209.00008359782598,175.0002482166312
ENSG00000007392.18,59.999990000000004,39.00001,40.99997518,504.14986,258.99992,263.00005
ENSG00000007402.13,35.00002449207,11.0000013338146,4.0,92.99998,50.99995,43.0
ENSG00000007516.16,26.00002,7.0,21.00004,45.095990304225005,26.00003,30.000038684768604
ENSG00000007520.5,91.0000000587846,45.0,30.000039238760003,131.904,121.0,71.0
ENSG00000007541.18,16.1242157656,7.000004,16.41896,137.00227654,125.0018,83.00008
ENSG00000007545.17,75.0,75.2133105808106,88.64298284328899,336.88870000000003,211.000040246145,146.045944
ENSG00000007866.22,66.0,27.00002,47.99997,277.0,139.0,226.9999
ENSG00000007908.16,17.00002,14.00004,2.0,136.99994999999998,707.0000200000001,12.0
ENSG00000007923.18,161.99991,85.0000087,84.99997,705.83696,662.97959,461.81961
ENSG00000007933.14,0.0,0.0,2.0,188.908360961168,296.9999,121.70960600000001
ENSG00000007944.16,20.00002,10.999971344999999,1.0,466.0001,684.0004,152.00025
ENSG00000007952.19,0.0,0.0,8.0,0.0,2.0,1.0
ENSG00000007968.8,47.10711,9.20019,18.87156,14.00003,14.5,7.5
ENSG00000008018.10,121.0,56.99995,35.99998,1054.00058,1676.9956199999997,929.99948
ENSG00000008056.15,11.00000248423,0.0,2.0,11.54107419214,16.999977,0.0
ENSG00000008083.15,178.000248584,64.0000457676,171.00006,823.99962,788.00031,600.9999
ENSG00000008086.13,29.000032045,3.0,5.0,1661.9801814,1007.59867,1777.0965120459998
ENSG00000008118.11,0.0,0.0,8.00000645,9.0,7.999995370000001,2.9999979999999997
ENSG00000008128.24,142.96706999999998,19.8234,230.77264899112,753.72895997,681.8329,222.70664
ENSG00000008130.16,161.999921984,43.000069999999994,82.00005,374.99983,479.66012,229.99996000000002
ENSG00000008196.13,0.0,4.0,0.0,162.9997,7.0,25.00005
ENSG00000008197.5,4.0,0.0,0.0,0.0,0.0,0.0
ENSG00000008226.21,18.999995,7.0,4.0,78.903598,26.81141,72.09001
ENSG00000008256.18,36.0,8.0,27.0,368.99965,324.000213,158.99984990000002
ENSG00000008277.16,0.0,0.0,5.0,90.00003000000001,170.99995,71.000020224741
ENSG00000008282.11,49.0,20.99997686,13.0,1685.000388602,1046.99983,1392.0005899999999
ENSG00000008283.17,62.0,31.0,10.0,358.026724,91.0,181.00002
ENSG00000008294.23,121.9999972986,57.99998,146.999824057,2987.99915,4098.00307,2225.19808625
ENSG00000008300.17,129.9997,76.0,33.99996,26.0,44.99999,17.00004
ENSG00000008311.17,33.000036340710004,13.00003,3.0,1611.0673700000002,2085.9947300000003,1415.040050505177
ENSG00000008323.17,46.00002430457,63.00002,83.000035186009,171.0000402944503,54.999980289429,140.99997226947
ENSG00000008324.13,21.0,0.0,0.0,45.000020000000006,90.00001,36.00005
ENSG00000008382.17,89.00002,40.0,24.999971413300003,127.00012,140.99972,80.35792
ENSG00000008394.14,0.0,0.0,9.0,399.00721000000004,67.0,422.9997585
ENSG00000008405.13,0.0,1.0,3.0,297.00005,326.99954,241.00026000000003
ENSG00000008438.5,0.0,11.0,3.0,6.0,4.0,0.0
ENSG00000008441.19,174.99993,247.99991284418002,63.0,3339.51408,3306.99692,1828.00094
ENSG00000008513.18,48.0,36.0,11.0,103.99999100000001,106.99999729,102.9999684302
ENSG00000008516.20,19.000001341100003,10.0,9.999999141390001,7.013226658369,41.54882,3.0
ENSG00000008517.20,268.000119,106.00001,58.999970700000006,401.00052,6785.00285,169.99997520550002
ENSG00000008710.20,817.00573,984.41433,526.63648,3732.4619700000003,4517.93014,1238.58464
ENSG00000008735.15,68.0,9.999995801444,40.0,14.01035,20.000000624613,23.0
ENSG00000008838.22,169.00002999999998,149.0000992,154.99994,927.999903276,760.8089904391,531.99988
ENSG00000008853.19,78.0,19.8422,28.000029,106.0,198.5103,48.35819
ENSG00000008869.13,44.999999603000006,15.000033366,18.000045188,2229.996961457302,1551.9995099999999,1781.999232109582
ENSG00000008952.18,17.00001,7.0,28.99999,4180.99575,3758.99617,3781.9980775459
ENSG00000008988.12,807.9914314405501,289.99978999999996,236.00020999999998,12321.39797,12359.365530000001,11459.508010000001
ENSG00000009307.18,452.000450612333,232.00021,191.99992010825,12106.993359032122,18274.9954680822,10386.98734257952
ENSG00000009335.20,63.9999521204,61.9999052731,71.0,1275.51715,1510.00073,1016.99931528
ENSG00000009413.17,49.999963342810005,17.999964850711,27.999984700201,2956.95764582,2889.24461805,1992.58392715
ENSG00000009694.14,9.0,20.0,3.0,231.0,264.99951,99.000048
ENSG00000009709.14,13.000029999999999,29.000000000000004,14.0,0.0,11.000005,0.0
ENSG00000009724.19,8.0,0.0,0.0,31.0,19.0,33.00005
ENSG00000009765.16,0.0,0.0,0.0,1.999998,0.0,6.0
ENSG00000009780.17,0.0,4.0,3.0,213.38795,222.85907,134.0
ENSG00000009790.16,36.53926,10.724779999999999,10.706018194399999,138.7253800276715,446.83046,87.563832
ENSG00000009830.14,29.99999,19.0,39.9999612,657.78003,607.00053,374.00049
ENSG00000009844.17,0.0,0.0,0.0,736.0001,772.0001199999999,667.00065
ENSG00000009950.17,78.0,278.0003,7.000000000000001,94.00229999999999,129.00007187903,14.00001
ENSG00000009954.11,206.0,149.0,168.0,2645.9959599999997,2924.0042000000003,1768.00206
ENSG00000010017.14,19.0,26.99995,15.7883,2678.9805,1958.2607,3012.9856200634
ENSG00000010030.14,25.0,6.0,17.99999,44.00005,83.99999000000001,7.0
ENSG00000010072.17,3.0,21.0,8.0,125.99997,144.3491,111.56261
ENSG00000010165.21,36.00002,30.000030475392002,47.999983,279.0005,305.9994,172.00003
ENSG00000010219.14,2.0,2.0,3.0,74.000025,109.0000385,66.00007
ENSG00000010244.20,34.000060000000005,21.99856,28.99996,3157.2965599999998,3033.16037,3132.0366840147
ENSG00000010256.13,153.99992,159.999980175595,55.99997,1477.0028701373371,1595.00137248418,953.000001
ENSG00000010270.15,8.389,2.42421,6.999999999999999,275.74604,434.00011,216.99983
ENSG00000010278.16,31.99996,75.99998,65.99996713,4148.9235499999995,2236.00256,3824.9876099999997
ENSG00000010282.16,45.000000857,64.45198291,0.0,8.0,286.630969038891,4.0
ENSG00000010292.14,97.99997,30.999998444931997,38.0,1503.68108,1395.07285,890.9250999999999
ENSG00000010295.21,21.000000546795,45.0,43.999990000000004,162.00006,335.00032,53.999996783479
ENSG00000010310.10,10.0,7.999996513919999,2.0,79.03163,39.00002,56.0
ENSG00000010318.23,0.0,0.0,0.0,96.0000600099177,75.999960102615,64.00004
ENSG00000010319.8,23.0,18.0,14.0,92.99996999999999,369.99977,14.000036999999999
ENSG00000010322.17,391.9995990114,373.999871268654,209.00043091005398,1373.97133273033,1009.0001027999999,711.00047
ENSG00000010327.11,1200.99570485316,764.999863,567.0005016,2239.000314899413,2872.73823,490.000171119
ENSG00000010361.15,14.0,19.6881,10.0,292.27187353275804,319.28005,185.28068001472062
ENSG00000010379.17,8.999998931,0.0,6.0,3.0,3.0,0.0
ENSG00000010404.19,254.808,97.45179999999999,80.49166,1699.5095000000001,2349.8810200000003,1096.70965
ENSG00000010438.17,13.0,19.00001,6.0,1104.9969700000001,554.00015,955.00047
ENSG00000010539.13,5.0,0.0,2.000000790354,61.760870000000004,62.03985,51.99995
ENSG00000010610.11,135.00049,21.0,11.0,232.00012999999998,753.00035,88.00002
ENSG00000010626.16,5.0,0.0,0.0,48.999970000000005,58.0000673,32.999983637599996
ENSG00000010671.19,9.0,1.0,3.0,586.6777349918,881.99952,321.00027
ENSG00000010704.20,4.0,4.0,1.0,235.19818301966,213.07472,166.840092015
ENSG00000010803.19,71.0,52.99999,43.89626195049,857.00049,970.0000008964839,615.00029
ENSG00000010810.19,77.99995299999999,48.0,38.99995,401.82895,1109.839281881928,186.71878999999998
ENSG00000010818.12,63.0,33.0,52.00004,1745.9951,2942.0030059217397,1174.004514967
ENSG00000010932.17,3.0,0.0,2.0,380.53038,128.87615399999999,314.99958000000004
ENSG00000011007.14,171.0004195994,66.0,131.00008870000002,803.0,770.98810198687,618.8483000000001
ENSG00000011009.13,44.0000518377,50.0,71.00002,329.65272999999996,302.99958,220.79197
ENSG00000011021.24,45.0,42.0,36.0,239.00008,208.99989,162.90666
ENSG00000011028.14,236.000400557068,168.66821,244.71537,826.9704108999999,690.9538699999999,298.9646228
ENSG00000011052.21,0.0,0.0,0.0,148.48732,193.0,39.0244
ENSG00000011083.9,0.0,6.0,0.0,1.0,0.0,0.0
ENSG00000011105.15,7.0,13.999970000000001,38.00004,263.0000211437,350.99947,139.99995
ENSG00000011114.16,17.18171,21.94443,30.432219999999997,649.3838460000001,548.0663000000001,545.213940925
ENSG00000011132.13,113.0,54.00003,36.0,59.000115368100005,49.000027522006,26.000021198321
ENSG00000011143.20,10.00000195,10.0,14.0,602.0752553,405.5946231,373.61771
ENSG00000011198.11,0.0,10.0,4.0,1087.000810812526,562.00041,1199.87462
ENSG00000011201.13,3.0,11.0,11.0,350.73416000000003,813.0004,304.76631
ENSG00000011243.20,63.1616629,31.0,69.99999,865.989270296214,737.322452,553.99012698778
ENSG00000011258.17,0.0,2.93978,11.0,495.365740342546,346.28359,376.99994000000004
ENSG00000011260.15,47.0,52.0602,22.000049999999998,460.64160106555994,535.71681795032,399.96108
ENSG00000011275.19,28.00001,19.87239,40.99997,673.0462399999999,698.72903,465.69444999999996
ENSG00000011295.17,4.0,11.0,10.99999,2182.1103799999996,1757.14282,1934.3873999999998
ENSG00000011304.23,131.99996,75.99996,87.0000700386384,1513.999350257034,1606.0005800000001,1196.001
ENSG00000011332.23,31.99998,10.0,9.0,5.0262,14.99995,0.0
ENSG00000011347.11,16.00002,6.0,40.0,571.99986,60.99995,297.99981
ENSG00000011376.13,42.00004,11.0,16.0,403.99978,463.00032,312.03886091208
ENSG00000011405.15,24.000040000000002,5.0,9.0,2174.001510883,2058.9987100151284,1971.9981300427917
ENSG00000011422.13,71.9999,37.99995,65.0,95.99999,177.00002999999998,31.93044
ENSG00000011426.12,47.999951668390004,16.000009452004,40.999961680979,714.0001668503,497.0002500145771,363.0004090059
ENSG00000011451.22,88.00004999999999,21.0,81.99994,225.99990000000003,228.0001182689605,102.99996305
ENSG00000011454.19,49.0,5.0,59.999987,2544.63386,2158.001395118,2376.7802900909596
ENSG00000011465.19,147.00003683,138.0,71.99996,13949.647769999998,24924.0501413328,8164.98262
ENSG00000011478.13,31.000041000000003,14.999979999999999,10.0,25.0,20.085079999999998,33.02457
ENSG00000011485.16,31.99995389,55.0,50.999996499999995,470.99963,577.00044,330.0882575663731
ENSG00000011523.16,59.999970000000005,52.99996,50.99996,468.05345853800003,602.99991142579,212.0335537556
ENSG00000011566.16,30.9999728162,16.999990038663,25.0000452737892,1478.00024,1417.99992,1294.000386411213
ENSG00000011590.15,24.99998,2.0,27.0,3.9999990000000003,3.0,7.000004
ENSG00000011600.13,72.0,10.0,0.0,1598.9998600000001,4010.0040200000003,844.0001599999999
ENSG00000011638.12,6.0,33.0,0.0,259.0003014448378,246.00230000000002,206.9998190999557
ENSG00000011677.14,1.0,0.0,0.0,9.000879999999999,16.0,13.000340000000001
ENSG00000012048.27,39.999962771,31.0,35.0,955.16239316485,754.0994843267875,484.8105922474
ENSG00000012061.18,73.37716,26.000000894903998,38.96231,1519.242374515999,1277.6553227980864,1096.6599408501
ENSG00000012124.18,19.0,4.0,12.0,15.99999936483,82.999987317,6.0
ENSG00000012171.21,18.0,33.999986209300005,25.00001,116.00002,78.99996999999999,37.999990000000004
ENSG00000012174.13,5.0,14.1396,3.0941899999999998,923.22586,1136.1970999999999,799.3457
ENSG00000012211.14,20.0,79.0,42.0,102.99996999999999,75.00037999999999,60.001926999999995
