"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0005179","hormone activity",113,0.6093230823264,2.79526464091082,1e-10,8.859375e-09,6.875e-09,5281,"tags=47%, list=12%, signal=41%","ENSG00000267631/ENSG00000163515/ENSG00000128564/ENSG00000070031/ENSG00000163794/ENSG00000145040/ENSG00000163217/ENSG00000274473/ENSG00000161610/ENSG00000136488/ENSG00000122641/ENSG00000172179/ENSG00000120211/ENSG00000069482/ENSG00000118702/ENSG00000291972/ENSG00000103260/ENSG00000170893/ENSG00000125787/ENSG00000187871/ENSG00000089199/ENSG00000167244/ENSG00000139574/ENSG00000134443/ENSG00000104899/ENSG00000104826/ENSG00000130173/ENSG00000141433/ENSG00000196337/ENSG00000123999/ENSG00000184502/ENSG00000101200/ENSG00000101440/ENSG00000160404/ENSG00000146540/ENSG00000184163/ENSG00000242252/ENSG00000130513/ENSG00000130427/ENSG00000110680/ENSG00000157017/ENSG00000204414/ENSG00000176845/ENSG00000128165/ENSG00000087494/ENSG00000120210/ENSG00000197696/ENSG00000291631/ENSG00000188958/ENSG00000115138/ENSG00000178752/ENSG00000142449/ENSG00000248329"
"GO:0004984","olfactory receptor activity",309,0.520437837381452,2.77233062204698,1e-10,8.859375e-09,6.875e-09,12327,"tags=55%, list=29%, signal=39%","ENSG00000236981/ENSG00000292019/ENSG00000181214/ENSG00000174957/ENSG00000275102/ENSG00000254769/ENSG00000234560/ENSG00000197591/ENSG00000197125/ENSG00000186513/ENSG00000237388/ENSG00000179615/ENSG00000175398/ENSG00000181961/ENSG00000168131/ENSG00000179626/ENSG00000124657/ENSG00000130538/ENSG00000278889/ENSG00000172150/ENSG00000275617/ENSG00000274870/ENSG00000183310/ENSG00000196171/ENSG00000254834/ENSG00000277932/ENSG00000136839/ENSG00000176290/ENSG00000291821/ENSG00000174937/ENSG00000291859/ENSG00000177186/ENSG00000272987/ENSG00000174339/ENSG00000172208/ENSG00000196578/ENSG00000292014/ENSG00000187080/ENSG00000148215/ENSG00000172519/ENSG00000277556/ENSG00000279514/ENSG00000220721/ENSG00000196119/ENSG00000186723/ENSG00000255307/ENSG00000180988/ENSG00000127529/ENSG00000260811/ENSG00000292249/ENSG00000176742/ENSG00000182613/ENSG00000186440/ENSG00000284662/ENSG00000284733/ENSG00000176299/ENSG00000255804/ENSG00000279395/ENSG00000175619/ENSG00000181803/ENSG00000176540/ENSG00000181001/ENSG00000174667/ENSG00000258453/ENSG00000278870/ENSG00000280094/ENSG00000185926/ENSG00000181518/ENSG00000167825/ENSG00000279961/ENSG00000186943/ENSG00000291849/ENSG00000167355/ENSG00000255713/ENSG00000170923/ENSG00000181767/ENSG00000176798/ENSG00000251608/ENSG00000177201/ENSG00000262628/ENSG00000262851/ENSG00000172324/ENSG00000168158/ENSG00000221888/ENSG00000171561/ENSG00000172320/ENSG00000237521/ENSG00000180785/ENSG00000241128/ENSG00000284680/ENSG00000187918/ENSG00000177489/ENSG00000234746/ENSG00000203757/ENSG00000197887/ENSG00000176895/ENSG00000169488/ENSG00000230301/ENSG00000176198/ENSG00000196248/ENSG00000179695/ENSG00000292303/ENSG00000180974/ENSG00000284939/ENSG00000205029/ENSG00000198967/ENSG00000279270/ENSG00000180919/ENSG00000237621/ENSG00000254466/ENSG00000280021/ENSG00000198601/ENSG00000232945/ENSG00000181958/ENSG00000236032/ENSG00000258806/ENSG00000172365/ENSG00000275754/ENSG00000183251/ENSG00000291812/ENSG00000226000/ENSG00000148136/ENSG00000162727/ENSG00000197532/ENSG00000181273/ENSG00000279000/ENSG00000255425/ENSG00000181752/ENSG00000176253/ENSG00000173302/ENSG00000291780/ENSG00000183269/ENSG00000183024/ENSG00000179919/ENSG00000161807/ENSG00000170953/ENSG00000273508/ENSG00000291809/ENSG00000228336/ENSG00000225550/ENSG00000172289/ENSG00000188324/ENSG00000183389/ENSG00000291806/ENSG00000258083/ENSG00000184022/ENSG00000291810/ENSG00000275244/ENSG00000184478/ENSG00000176495/ENSG00000280090/ENSG00000169208/ENSG00000171481/ENSG00000226347/ENSG00000176200/ENSG00000182070/ENSG00000196832/ENSG00000221813/ENSG00000213215/ENSG00000284866/ENSG00000184933/ENSG00000239590/ENSG00000184321/ENSG00000183313/ENSG00000176269/ENSG00000203663/ENSG00000232268/ENSG00000181616/ENSG00000171942"
"GO:0005549","odorant binding",79,0.534474758973593,2.30172271193189,2.86753826808103e-08,1.5633598057711e-06,1.21318926726505e-06,8454,"tags=46%, list=20%, signal=37%","ENSG00000181214/ENSG00000174957/ENSG00000122136/ENSG00000197591/ENSG00000197125/ENSG00000186513/ENSG00000196171/ENSG00000254834/ENSG00000174937/ENSG00000291859/ENSG00000196578/ENSG00000292014/ENSG00000148215/ENSG00000196119/ENSG00000228567/ENSG00000279395/ENSG00000181518/ENSG00000167825/ENSG00000181767/ENSG00000171102/ENSG00000251608/ENSG00000262851/ENSG00000172324/ENSG00000168158/ENSG00000172320/ENSG00000241128/ENSG00000284680/ENSG00000203757/ENSG00000230301/ENSG00000205029/ENSG00000198967/ENSG00000236032/ENSG00000172365/ENSG00000181273/ENSG00000255425/ENSG00000173302"
"GO:0005184","neuropeptide hormone activity",25,0.668776708647765,2.24912957302199,1.85064018998451e-05,0.000472663507982529,0.0003667935511681,4717,"tags=52%, list=11%, signal=46%","ENSG00000128564/ENSG00000163794/ENSG00000161610/ENSG00000069482/ENSG00000118702/ENSG00000291972/ENSG00000139574/ENSG00000134443/ENSG00000141433/ENSG00000101200/ENSG00000101440/ENSG00000197696/ENSG00000291631"
"GO:0160041","neuropeptide activity",25,0.668776708647765,2.24912957302199,1.85064018998451e-05,0.000472663507982529,0.0003667935511681,4717,"tags=52%, list=11%, signal=46%","ENSG00000128564/ENSG00000163794/ENSG00000161610/ENSG00000069482/ENSG00000118702/ENSG00000291972/ENSG00000139574/ENSG00000134443/ENSG00000141433/ENSG00000101200/ENSG00000101440/ENSG00000197696/ENSG00000291631"
"GO:0030020","extracellular matrix structural constituent conferring tensile strength",50,0.540889228494614,2.14749832030492,9.35823360626779e-06,0.000260518382962503,0.000202165940923282,3984,"tags=34%, list=9%, signal=31%","ENSG00000080573/ENSG00000060718/ENSG00000232541/ENSG00000196739/ENSG00000206290/ENSG00000223699/ENSG00000197467/ENSG00000108821/ENSG00000084636/ENSG00000144810/ENSG00000134871/ENSG00000197565/ENSG00000139219/ENSG00000204248/ENSG00000114270/ENSG00000130635/ENSG00000169436"
"GO:0004930","G protein-coupled receptor activity",770,0.345621902864418,1.98023662078909,1e-10,8.859375e-09,6.875e-09,5174,"tags=24%, list=12%, signal=22%","ENSG00000236981/ENSG00000128271/ENSG00000178015/ENSG00000292019/ENSG00000183775/ENSG00000255374/ENSG00000181214/ENSG00000174957/ENSG00000275102/ENSG00000152034/ENSG00000254769/ENSG00000234560/ENSG00000197591/ENSG00000197125/ENSG00000186513/ENSG00000132671/ENSG00000237388/ENSG00000179615/ENSG00000156920/ENSG00000102195/ENSG00000277044/ENSG00000175398/ENSG00000181961/ENSG00000168131/ENSG00000179626/ENSG00000124657/ENSG00000130538/ENSG00000278889/ENSG00000180772/ENSG00000277069/ENSG00000172150/ENSG00000275617/ENSG00000274870/ENSG00000183310/ENSG00000196171/ENSG00000254834/ENSG00000277932/ENSG00000136839/ENSG00000237051/ENSG00000176290/ENSG00000291821/ENSG00000288611/ENSG00000174937/ENSG00000291859/ENSG00000177186/ENSG00000069482/ENSG00000272987/ENSG00000174339/ENSG00000172208/ENSG00000196578/ENSG00000292014/ENSG00000187080/ENSG00000148215/ENSG00000172519/ENSG00000171873/ENSG00000277556/ENSG00000279514/ENSG00000220721/ENSG00000196119/ENSG00000186723/ENSG00000255307/ENSG00000170820/ENSG00000171596/ENSG00000180988/ENSG00000127529/ENSG00000260811/ENSG00000292249/ENSG00000228567/ENSG00000176742/ENSG00000163485/ENSG00000182613/ENSG00000126266/ENSG00000186440/ENSG00000158292/ENSG00000180914/ENSG00000284662/ENSG00000284733/ENSG00000120088/ENSG00000176170/ENSG00000176299/ENSG00000187258/ENSG00000174948/ENSG00000255804/ENSG00000215644/ENSG00000179002/ENSG00000257008/ENSG00000121753/ENSG00000279395/ENSG00000175619/ENSG00000181803/ENSG00000176540/ENSG00000134640/ENSG00000181001/ENSG00000204174/ENSG00000174667/ENSG00000008300/ENSG00000258453/ENSG00000288269/ENSG00000232569/ENSG00000275181/ENSG00000181790/ENSG00000278870/ENSG00000172938/ENSG00000280094/ENSG00000185231/ENSG00000185926/ENSG00000181518/ENSG00000167825/ENSG00000279961/ENSG00000069696/ENSG00000170255/ENSG00000186943/ENSG00000291849/ENSG00000179546/ENSG00000127533/ENSG00000183134/ENSG00000169962/ENSG00000185899/ENSG00000285341/ENSG00000169676/ENSG00000106128/ENSG00000167355/ENSG00000255713/ENSG00000119973/ENSG00000170923/ENSG00000276825/ENSG00000184985/ENSG00000160683/ENSG00000170128/ENSG00000181767/ENSG00000184194/ENSG00000126251/ENSG00000176798/ENSG00000181619/ENSG00000188822/ENSG00000251608/ENSG00000183840/ENSG00000180739/ENSG00000177201/ENSG00000285203/ENSG00000213906/ENSG00000262628/ENSG00000143126/ENSG00000124493/ENSG00000165804/ENSG00000262851/ENSG00000128310/ENSG00000198822/ENSG00000135973/ENSG00000172324/ENSG00000148680/ENSG00000160013/ENSG00000168158/ENSG00000110148/ENSG00000276191/ENSG00000221888/ENSG00000186810/ENSG00000171561/ENSG00000172320/ENSG00000132329/ENSG00000184160/ENSG00000250510/ENSG00000164082/ENSG00000180758/ENSG00000237521/ENSG00000158748/ENSG00000155269/ENSG00000120907/ENSG00000257138/ENSG00000213903/ENSG00000175697/ENSG00000180785/ENSG00000111432/ENSG00000171631/ENSG00000112164/ENSG00000151577/ENSG00000170837/ENSG00000182885/ENSG00000241128/ENSG00000036828/ENSG00000284680/ENSG00000147145/ENSG00000244165/ENSG00000063176/ENSG00000187918/ENSG00000126010/ENSG00000214943/ENSG00000177489"
"GO:0030622","U4atac snRNA binding",13,0.712806301900642,1.96653639506524,0.000291308153860244,0.00485799185996348,0.00376987022642669,4367,"tags=62%, list=10%, signal=55%","ENSG00000277154/ENSG00000277953/ENSG00000274894/ENSG00000275117/ENSG00000274651/ENSG00000274144/ENSG00000277707/ENSG00000276421"
"GO:1903231","mRNA base-pairing post-transcriptional repressor activity",80,0.453424871003293,1.95867198299071,3.13193865111734e-05,0.000750962753240319,0.00058275769210889,16464,"tags=60%, list=38%, signal=37%","ENSG00000283998/ENSG00000207972/ENSG00000266751/ENSG00000208009/ENSG00000207726/ENSG00000216009/ENSG00000199168/ENSG00000199047/ENSG00000199104/ENSG00000283871/ENSG00000199092/ENSG00000207744/ENSG00000207546/ENSG00000212102/ENSG00000276365/ENSG00000199177/ENSG00000212040/ENSG00000207996/ENSG00000207624/ENSG00000221464/ENSG00000199121/ENSG00000199023/ENSG00000199109/ENSG00000207827/ENSG00000211582/ENSG00000216101/ENSG00000284536/ENSG00000207983/ENSG00000208006/ENSG00000207646/ENSG00000208036/ENSG00000221263/ENSG00000207651/ENSG00000207934/ENSG00000215991/ENSG00000207954/ENSG00000199051/ENSG00000198976/ENSG00000207702/ENSG00000199069/ENSG00000254324/ENSG00000199032/ENSG00000207821/ENSG00000284032/ENSG00000199122/ENSG00000207779/ENSG00000198997/ENSG00000207607"
"GO:0071855","neuropeptide receptor binding",37,0.514219152729762,1.9265268400731,0.00083152337692234,0.0101610722998915,0.0078851354708153,5281,"tags=43%, list=12%, signal=38%","ENSG00000163794/ENSG00000145040/ENSG00000161610/ENSG00000069482/ENSG00000118702/ENSG00000291972/ENSG00000141433/ENSG00000170498/ENSG00000161681/ENSG00000101440/ENSG00000110148/ENSG00000197696/ENSG00000291631/ENSG00000176358/ENSG00000115138/ENSG00000248329"
