"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0098644","complex of collagen trimers",34,0.6581935107962,2.35270567528716,3.61565977189883e-07,4.85435802708639e-06,3.228015936705e-06,3972,"tags=44%, list=9%, signal=40%","ENSG00000080573/ENSG00000060718/ENSG00000232541/ENSG00000196739/ENSG00000206290/ENSG00000223699/ENSG00000108821/ENSG00000084636/ENSG00000144810/ENSG00000134871/ENSG00000197565/ENSG00000139219/ENSG00000204248/ENSG00000114270/ENSG00000130635"
"GO:0005581","collagen trimer",91,0.501721762615132,2.24231285784697,5.13107112755819e-08,7.8316348789046e-07,5.20782399207014e-07,4398,"tags=29%, list=10%, signal=26%","ENSG00000165471/ENSG00000101203/ENSG00000080573/ENSG00000060718/ENSG00000186897/ENSG00000232541/ENSG00000138080/ENSG00000196739/ENSG00000206290/ENSG00000223699/ENSG00000133466/ENSG00000160963/ENSG00000197467/ENSG00000108821/ENSG00000084636/ENSG00000144810/ENSG00000131094/ENSG00000134871/ENSG00000197565/ENSG00000164932/ENSG00000139219/ENSG00000204248/ENSG00000114270/ENSG00000130635/ENSG00000169436/ENSG00000184374"
"GO:0005583","fibrillar collagen trimer",18,0.708680913634917,2.15033886574133,2.45930831444674e-05,0.000222874815996736,0.000148205685265343,3972,"tags=56%, list=9%, signal=50%","ENSG00000080573/ENSG00000060718/ENSG00000232541/ENSG00000196739/ENSG00000206290/ENSG00000223699/ENSG00000108821/ENSG00000139219/ENSG00000204248/ENSG00000130635"
"GO:0098643","fibrillar collagen",18,0.708680913634917,2.15033886574133,2.45930831444674e-05,0.000222874815996736,0.000148205685265343,3972,"tags=56%, list=9%, signal=50%","ENSG00000080573/ENSG00000060718/ENSG00000232541/ENSG00000196739/ENSG00000206290/ENSG00000223699/ENSG00000108821/ENSG00000139219/ENSG00000204248/ENSG00000130635"
"GO:0032021","NELF complex",9,0.846488878495207,2.08198416282049,5.70758790545339e-05,0.000457237705133006,0.000304050626426013,4869,"tags=78%, list=11%, signal=69%","ENSG00000206268/ENSG00000229363/ENSG00000231044/ENSG00000206357/ENSG00000233801/ENSG00000185049/ENSG00000188986"
"GO:0005592","collagen type XI trimer",11,0.799701812203965,2.07592533705057,4.69124169977751e-05,0.000388702883695851,0.000258476835909546,3972,"tags=64%, list=9%, signal=58%","ENSG00000060718/ENSG00000232541/ENSG00000206290/ENSG00000223699/ENSG00000139219/ENSG00000204248/ENSG00000130635"
"GO:0031462","Cul2-RING ubiquitin ligase complex",57,0.505897400239748,2.06868397220624,7.17883292352326e-05,0.00056881463055239,0.000378246244345545,3814,"tags=35%, list=9%, signal=32%","ENSG00000282125/ENSG00000237700/ENSG00000283488/ENSG00000283425/ENSG00000281573/ENSG00000282437/ENSG00000275013/ENSG00000243073/ENSG00000282817/ENSG00000120952/ENSG00000282584/ENSG00000282566/ENSG00000283348/ENSG00000276299/ENSG00000277853/ENSG00000182330/ENSG00000278021/ENSG00000283387/ENSG00000288360/ENSG00000141965"
"GO:0005585","collagen type II trimer",9,0.829839223614061,2.04103345613124,0.000112720454962602,0.000842498245854502,0.000560238397969309,3901,"tags=67%, list=9%, signal=61%","ENSG00000060718/ENSG00000232541/ENSG00000206290/ENSG00000223699/ENSG00000139219/ENSG00000204248"
"GO:0140047","specialized extracellular matrix",24,0.57121147115575,1.85864490810885,0.00188059757581343,0.00937067520594318,0.00623124391190124,3925,"tags=38%, list=9%, signal=34%","ENSG00000116996/ENSG00000187664/ENSG00000284588/ENSG00000132702/ENSG00000291756/ENSG00000130287/ENSG00000130702/ENSG00000103310/ENSG00000149506"
"GO:0031012","extracellular matrix",543,0.32623486167261,1.83705807702496,1.18453981986875e-09,2.29011031841291e-08,1.52286101754354e-08,5116,"tags=25%, list=12%, signal=22%","ENSG00000236221/ENSG00000099953/ENSG00000189409/ENSG00000196611/ENSG00000138316/ENSG00000116996/ENSG00000187664/ENSG00000152595/ENSG00000171560/ENSG00000188770/ENSG00000083782/ENSG00000099721/ENSG00000101203/ENSG00000166670/ENSG00000101981/ENSG00000284588/ENSG00000080573/ENSG00000281886/ENSG00000060718/ENSG00000184956/ENSG00000276886/ENSG00000229432/ENSG00000206461/ENSG00000132702/ENSG00000291756/ENSG00000115596/ENSG00000174721/ENSG00000130287/ENSG00000232541/ENSG00000171564/ENSG00000124479/ENSG00000130702/ENSG00000172889/ENSG00000138080/ENSG00000179954/ENSG00000197558/ENSG00000196739/ENSG00000231624/ENSG00000224105/ENSG00000225543/ENSG00000136378/ENSG00000149968/ENSG00000166923/ENSG00000159674/ENSG00000103310/ENSG00000206290/ENSG00000223699/ENSG00000160963/ENSG00000100767/ENSG00000073670/ENSG00000158859/ENSG00000162510/ENSG00000197467/ENSG00000085741/ENSG00000173546/ENSG00000109072/ENSG00000087085/ENSG00000108821/ENSG00000154764/ENSG00000104415/ENSG00000204983/ENSG00000233323/ENSG00000169876/ENSG00000084636/ENSG00000144810/ENSG00000055957/ENSG00000148357/ENSG00000198598/ENSG00000130513/ENSG00000288195/ENSG00000146839/ENSG00000100311/ENSG00000271447/ENSG00000282046/ENSG00000274247/ENSG00000282307/ENSG00000102265/ENSG00000126500/ENSG00000132031/ENSG00000188162/ENSG00000134871/ENSG00000197565/ENSG00000163810/ENSG00000164620/ENSG00000164932/ENSG00000139219/ENSG00000188157/ENSG00000179403/ENSG00000275365/ENSG00000058085/ENSG00000204248/ENSG00000162512/ENSG00000149506/ENSG00000114270/ENSG00000130635/ENSG00000169436/ENSG00000008516/ENSG00000090339/ENSG00000102924/ENSG00000124102/ENSG00000132000/ENSG00000166106/ENSG00000152592/ENSG00000101280/ENSG00000277281/ENSG00000293532/ENSG00000183798/ENSG00000185761/ENSG00000134013/ENSG00000142910/ENSG00000144152/ENSG00000140873/ENSG00000174807/ENSG00000130812/ENSG00000129038/ENSG00000173157/ENSG00000151388/ENSG00000064205/ENSG00000133048/ENSG00000130720/ENSG00000087116/ENSG00000188730/ENSG00000157227/ENSG00000123342/ENSG00000137745/ENSG00000100985/ENSG00000105290/ENSG00000154485/ENSG00000262406/ENSG00000229341/ENSG00000063660/ENSG00000130203/ENSG00000277518/ENSG00000173531/ENSG00000142449/ENSG00000182871"
